,JPM,golden_death_ratio,golden_death_cross,rsi,rsi_signal,ema_ratio,ema_crossover_signal,momentum,momentum_signal,Bollinger_bands_%
2009-12-16,39.41,1.1166122155313114,NO_SIGNAL,43.96825396825391,NO_SIGNAL,0.9861630664890688,NO_SIGNAL,100.43323139653413,SELL,0.33069330150959086
2009-12-17,38.37,1.108957614726008,NO_SIGNAL,42.29007633587781,NO_SIGNAL,0.9848115481962548,NO_SIGNAL,97.58392675483213,NO_SIGNAL,0.007053086535136615
2009-12-18,39.01,1.1031438528956101,NO_SIGNAL,37.931034482758605,NO_SIGNAL,0.985211579915188,NO_SIGNAL,99.97437211686314,BUY,0.26229815144888574
2009-12-21,39.92,1.0986115769370428,NO_SIGNAL,47.77448071216619,NO_SIGNAL,0.9875347551120734,NO_SIGNAL,100.30150753768845,NO_SIGNAL,0.6077469854993157
2009-12-22,39.96,1.093598863592397,NO_SIGNAL,50.07680491551458,NO_SIGNAL,0.9895776253302415,NO_SIGNAL,102.64577446699204,NO_SIGNAL,0.6757559997280145
2009-12-23,39.6,1.089348485412197,NO_SIGNAL,51.25786163522015,NO_SIGNAL,0.9905708164108418,NO_SIGNAL,100.48211113930476,NO_SIGNAL,0.5354315659947709
2009-12-24,39.91,1.086310771561198,NO_SIGNAL,51.10410094637219,NO_SIGNAL,0.9920815317030472,NO_SIGNAL,104.0135522543654,NO_SIGNAL,0.6987547869701233
2009-12-28,39.75,1.0842529219537014,NO_SIGNAL,53.731343283582135,NO_SIGNAL,0.9930332280808004,NO_SIGNAL,101.89694950012817,SELL,0.6086990442808654
2009-12-29,39.53,1.0803382837380846,NO_SIGNAL,52.1739130434783,NO_SIGNAL,0.993415439300019,NO_SIGNAL,99.02304609218436,NO_SIGNAL,0.5249067693467466
2009-12-30,39.57,1.0771326697208132,NO_SIGNAL,52.64847512038523,NO_SIGNAL,0.9938703256013002,NO_SIGNAL,99.02402402402403,BUY,0.5708625152502702
2009-12-31,39.7,1.0747389145111077,NO_SIGNAL,53.025477707006395,NO_SIGNAL,0.9945583371142777,NO_SIGNAL,100.25252525252526,NO_SIGNAL,0.6619719915160254
